19	227	1
19	229	1
19	52	1
20	230	1
20	110	1
20	232	1
20	74	1
20	233	1
20	234	1
20	235	1
20	236	1
21	237	1
21	72	1
21	88	1
21	79	1
21	87	1
21	73	1
21	238	1
21	239	1
21	135	1
21	74	1
21	75	1
22	241	1
22	242	1
22	243	1
22	244	1
22	3	1
22	245	1
22	246	1
22	248	1
22	249	1
22	250	1
22	251	1
23	104	1
23	187	1
23	34	1
23	252	1
23	40	1
23	137	1
23	253	1
23	255	1
24	256	1
24	257	1
24	28	1
24	258	1
24	259	1
24	261	1
24	260	1
24	262	1
24	264	1
24	265	1
25	185	1
25	266	1
25	80	1
25	135	1
25	77	1
25	47	1
26	55	1
26	268	1
26	79	1
26	115	1
26	171	1
26	269	1
26	133	1
26	270	1
27	254	1
27	227	1
27	271	1
27	273	1
27	265	1
27	13	1
27	275	1
27	276	1
27	155	1
27	277	1
28	221	1
28	278	1
28	52	1
28	279	1
28	280	1
28	281	1
28	96	1
28	282	1
28	283	1
29	284	1
29	285	1
29	42	1
29	34	1
29	287	1
29	40	1
29	288	1
29	289	1
29	165	1
29	290	1
29	291	1
30	191	1
30	292	1
30	36	1
30	293	1
30	221	1
30	159	1
30	52	1
30	296	1
30	297	1
31	199	1
31	210	1
31	267	1
31	208	1
31	301	1
31	302	1
31	304	1
31	305	1
32	164	1
32	306	1
32	307	1
32	308	1
32	310	1
32	311	1
32	312	1
32	313	1
32	314	1
32	316	1
32	317	1
32	318	1
33	320	1
33	321	1
33	6	1
33	323	1
33	324	1
33	325	1
33	326	1
33	327	1
33	328	1
34	15	1
34	329	1
34	330	1
34	331	1
34	332	1
34	333	1
34	334	1
34	335	1
34	336	1
34	337	1
34	339	1
34	340	1
34	341	1
34	342	1
34	344	1
35	346	1
35	347	1
35	241	1
35	348	1
35	250	1
35	349	1
35	350	1
36	133	1
36	45	1
36	41	1
36	352	1
36	353	1
36	354	1
36	55	1
36	252	1
37	196	1
37	80	1
37	96	1
37	357	1
37	118	1
37	358	1
37	46	1
37	359	1
37	261	1
37	22	1
37	155	1
37	361	1
37	70	1
38	36	1
38	109	1
38	191	1
38	34	1
38	7	1
38	250	1
39	364	1
39	365	1
39	135	1
39	366	1
39	367	1
39	368	1
39	369	1
39	204	1
39	370	1
39	74	1
39	371	1
39	202	1
39	372	1
39	79	1
39	81	1
40	87	1
40	363	1
40	79	1
40	185	1
40	171	1
40	373	1
40	184	1
40	80	1
40	375	1
40	376	1
41	115	1
41	185	1
41	184	1
41	254	1
41	79	1
41	377	1
41	127	1
41	378	1
42	379	1
42	52	1
42	380	1
42	145	1
42	61	1
42	254	1
42	381	1
43	382	1
43	74	1
43	384	1
43	73	1
43	54	1
43	16	1
43	385	1
43	386	1
44	55	1
44	387	1
44	388	1
44	389	1
44	105	1
44	293	1
44	37	1
44	390	1
44	391	1
44	187	1
44	52	1
44	392	1
45	242	1
45	209	1
45	42	1
45	36	1
45	394	1
45	325	1
45	346	1
45	395	1
46	396	1
46	397	1
46	208	1
46	398	1
46	119	1
46	399	1
46	400	1
46	401	1
46	325	1
46	403	1
47	72	1
47	132	1
47	404	1
47	130	1
47	98	1
47	87	1
47	120	1
47	127	1
48	405	1
48	237	1
48	407	1
48	132	1
48	87	1
48	408	1
48	133	1
48	74	1
48	72	1
48	409	1
48	410	1
49	411	1
49	376	1
49	412	1
49	413	1
49	414	1
49	416	1
49	70	1
49	418	1
49	419	1
49	420	1
49	52	1
49	421	1
49	422	1
49	424	1
49	425	1
49	426	1
50	55	1
50	37	1
50	427	1
50	428	1
50	46	1
50	429	1
50	109	1
50	430	1
51	431	1
51	118	1
51	303	1
51	302	1
51	105	1
51	364	1
51	96	1
51	185	1
52	184	1
52	232	1
52	79	1
52	433	1
52	377	1
52	98	1
52	434	1
52	435	1
52	185	1
52	437	1
53	286	1
53	438	1
53	439	1
53	440	1
53	100	1
53	441	1
53	293	1
53	442	1
53	443	1
53	445	1
53	446	1
53	447	1
53	155	1
53	448	1
54	449	1
54	451	1
54	452	1
54	453	1
54	158	1
54	454	1
54	455	1
54	456	1
54	457	1
54	459	1
54	458	1
54	460	1
54	463	1
54	462	1
54	45	1
54	33	1
54	465	1
55	466	1
55	36	1
55	467	1
55	61	1
55	469	1
55	165	1
55	470	1
55	471	1
55	473	1
56	43	1
56	474	1
56	354	1
56	74	1
56	52	1
56	24	1
56	476	1
56	477	1
56	478	1
56	479	1
57	242	1
57	36	1
57	141	1
57	40	1
57	481	1
58	482	1
58	483	1
58	356	1
58	485	1
58	67	1
58	487	1
58	488	1
58	489	1
58	490	1
58	491	1
58	492	1
59	47	1
59	493	1
59	494	1
59	210	1
59	96	1
59	119	1
59	495	1
60	26	1
60	497	1
60	257	1
60	498	1
60	260	1
60	499	1
60	275	1
60	487	1
60	500	1
60	501	1
60	502	1
60	503	1
61	87	1
61	135	1
61	73	1
61	80	1
61	130	1
61	58	1
61	507	1
61	81	1
62	508	1
62	422	1
62	510	1
62	511	1
62	513	1
62	67	1
62	419	1
62	155	1
62	515	1
62	516	1
62	517	1
62	518	1
62	128	1
62	156	1
62	520	1
62	521	1
63	392	1
63	522	1
63	523	1
63	524	1
63	46	1
63	36	1
63	525	1
63	526	1
63	527	1
63	528	1
63	529	1
63	107	1
63	530	1
64	285	1
64	531	1
64	42	1
64	532	1
64	533	1
64	250	1
64	534	1
64	535	1
64	242	1
64	536	1
64	537	1
65	66	1
65	74	1
65	98	1
65	538	1
65	254	1
65	127	1
65	80	1
65	117	1
65	22	1
65	72	1
65	540	1
66	541	1
66	275	1
66	257	1
66	25	1
66	542	1
66	446	1
66	544	1
66	545	1
66	28	1
66	331	1
66	546	1
66	441	1
67	548	1
67	171	1
67	550	1
67	551	1
67	552	1
67	553	1
67	126	1
67	554	1
67	555	1
67	556	1
67	557	1
67	559	1
68	96	1
68	560	1
68	171	1
68	133	1
68	135	1
68	47	1
68	376	1
68	254	1
68	374	1
68	102	1
69	563	1
69	99	1
69	564	1
69	565	1
69	566	1
69	95	1
69	93	1
70	46	1
70	105	1
70	133	1
70	107	1
70	391	1
70	252	1
70	568	1
70	569	1
70	570	1
70	136	1
70	572	1
70	528	1
70	573	1
71	155	1
71	460	1
71	574	1
71	575	1
71	577	1
71	578	1
71	579	1
71	119	1
71	220	1
71	580	1
71	581	1
71	582	1
72	399	1
72	76	1
72	134	1
72	75	1
72	583	1
72	206	1
72	79	1
72	55	1
73	212	1
73	208	1
73	585	1
73	586	1
73	587	1
73	199	1
73	588	1
73	589	1
74	591	1
74	590	1
74	593	1
74	594	1
74	596	1
74	597	1
74	598	1
74	599	1
74	70	1
74	600	1
74	601	1
74	602	1
74	603	1
74	604	1
74	606	1
75	607	1
75	159	1
75	608	1
75	609	1
75	610	1
75	611	1
75	111	1
75	613	1
75	614	1
75	615	1
75	616	1
75	102	1
75	617	1
75	619	1
75	620	1
75	621	1
76	36	1
76	623	1
76	624	1
76	625	1
76	626	1
76	628	1
76	629	1
76	630	1
76	631	1
76	632	1
76	634	1
76	635	1
76	638	1
76	639	1
76	640	1
76	641	1
76	642	1
76	643	1
76	644	1
76	44	1
76	645	1
76	646	1
77	242	1
77	36	1
77	190	1
77	647	1
77	52	1
77	325	1
78	650	1
78	474	1
78	651	1
78	652	1
78	653	1
78	221	1
78	655	1
78	654	1
78	252	1
78	242	1
78	656	1
78	34	1
79	125	1
79	208	1
79	212	1
79	96	1
79	220	1
79	218	1
79	657	1
79	659	1
79	432	1
80	127	1
80	132	1
80	81	1
80	372	1
80	661	1
80	66	1
80	662	1
80	185	1
80	115	1
80	87	1
81	511	1
81	663	1
81	614	1
81	45	1
81	48	1
81	159	1
81	665	1
81	111	1
81	666	1
81	667	1
81	453	1
81	163	1
81	54	1
81	669	1
81	151	1
82	47	1
82	118	1
82	301	1
82	55	1
82	303	1
82	671	1
82	46	1
82	127	1
82	96	1
83	673	1
83	674	1
83	675	1
83	133	1
84	676	1
84	164	1
84	678	1
84	275	1
84	679	1
84	224	1
84	680	1
84	681	1
84	683	1
84	684	1
84	685	1
84	546	1
84	307	1
84	687	1
84	688	1
84	689	1
85	98	1
85	690	1
85	74	1
85	80	1
85	72	1
85	693	1
85	184	1
85	692	1
86	670	1
86	223	1
86	53	1
86	516	1
86	695	1
86	111	1
86	696	1
86	697	1
87	185	1
87	698	1
87	206	1
87	699	1
87	135	1
87	127	1
87	184	1
87	87	1
87	134	1
87	74	1
87	572	1
87	77	1
88	81	1
88	87	1
88	133	1
88	399	1
88	702	1
88	701	1
88	74	1
88	52	1
89	703	1
89	704	1
89	705	1
89	197	1
89	575	1
89	706	1
89	707	1
89	708	1
89	610	1
89	46	1
89	709	1
89	523	1
89	165	1
89	711	1
90	127	1
90	16	1
90	87	1
90	538	1
90	78	1
91	55	1
91	572	1
91	112	1
91	187	1
91	708	1
91	354	1
91	105	1
91	45	1
91	357	1
92	55	1
92	37	1
92	221	1
92	133	1
92	354	1
92	712	1
92	686	1
93	267	1
93	303	1
93	102	1
93	47	1
93	713	1
93	96	1
93	714	1
93	78	1
93	184	1
94	715	1
94	716	1
94	154	1
94	717	1
94	718	1
94	719	1
94	608	1
94	67	1
95	720	1
95	133	1
95	24	1
95	46	1
95	721	1
95	498	1
95	55	1
95	445	1
95	96	1
96	722	1
96	325	1
96	188	1
96	723	1
96	724	1
96	42	1
96	78	1
96	726	1
96	302	1
96	391	1
97	727	1
97	196	1
97	582	1
97	460	1
97	509	1
97	728	1
97	198	1
97	519	1
97	197	1
97	729	1
97	730	1
97	731	1
97	689	1
97	732	1
97	733	1
98	102	1
98	733	1
98	291	1
98	735	1
98	155	1
98	391	1
98	736	1
98	737	1
99	151	1
99	545	1
99	250	1
99	52	1
99	738	1
99	739	1
99	325	1
99	740	1
99	97	1
100	741	1
100	742	1
100	42	1
100	12	1
100	744	1
100	746	1
100	747	1
100	748	1
100	393	1
100	750	1
100	751	1
100	752	1
100	315	1
100	7	1
100	325	1
100	753	1
101	755	1
101	105	1
101	528	1
101	756	1
101	757	1
102	79	1
102	101	1
102	99	1
102	87	1
102	566	1
102	758	1
102	759	1
102	760	1
102	761	1
102	78	1
102	93	1
102	762	1
103	46	1
103	764	1
103	155	1
103	100	1
103	765	1
103	766	1
103	768	1
103	528	1
103	769	1
103	770	1
103	107	1
104	771	1
104	250	1
104	124	1
104	772	1
104	245	1
104	773	1
104	774	1
104	285	1
104	775	1
104	776	1
105	36	1
105	191	1
105	40	1
105	105	1
106	778	1
106	779	1
106	774	1
106	780	1
106	781	1
106	782	1
106	783	1
106	784	1
106	786	1
106	787	1
107	62	1
107	790	1
107	791	1
107	792	1
107	793	1
107	601	1
107	128	1
107	418	1
107	157	1
107	795	1
107	796	1
107	797	1
107	507	1
108	191	1
108	28	1
108	798	1
108	542	1
108	257	1
108	259	1
108	96	1
108	116	1
109	216	1
109	477	1
109	800	1
109	493	1
109	801	1
109	802	1
110	531	1
110	42	1
110	211	1
110	34	1
110	803	1
110	804	1
110	588	1
110	459	1
110	285	1
110	805	1
110	655	1
110	807	1
110	806	1
110	209	1
111	96	1
111	377	1
111	808	1
111	118	1
111	352	1
111	809	1
111	135	1
111	137	1
111	81	1
112	96	1
112	126	1
112	364	1
112	560	1
112	171	1
113	810	1
113	811	1
113	812	1
113	813	1
113	150	1
113	815	1
113	816	1
113	820	1
113	817	1
113	819	1
113	160	1
113	818	1
114	821	1
114	199	1
114	208	1
114	703	1
114	187	1
114	823	1
114	708	1
114	824	1
114	111	1
114	210	1
114	119	1
114	825	1
114	528	1
114	826	1
114	24	1
114	827	1
115	445	1
115	96	1
115	493	1
115	118	1
115	476	1
115	133	1
115	119	1
116	830	1
116	831	1
116	79	1
116	41	1
116	118	1
116	832	1
116	115	1
116	188	1
117	504	1
117	834	1
117	754	1
117	756	1
117	835	1
117	836	1
117	118	1
118	114	1
118	159	1
118	838	1
118	715	1
118	542	1
118	839	1
118	252	1
118	840	1
119	91	1
119	378	1
119	237	1
119	137	1
119	254	1
119	79	1
119	185	1
119	841	1
119	66	1
119	104	1
119	842	1
119	377	1
120	91	1
120	254	1
120	378	1
120	131	1
120	66	1
120	132	1
120	373	1
120	87	1
120	372	1
120	237	1
121	845	1
121	846	1
121	309	1
121	597	1
121	847	1
121	848	1
121	849	1
121	850	1
121	851	1
121	852	1
121	854	1
121	853	1
121	855	1
121	510	1
122	74	1
122	185	1
122	206	1
122	79	1
122	87	1
122	134	1
122	135	1
122	261	1
122	127	1
122	131	1
122	130	1
123	87	1
123	171	1
123	130	1
123	206	1
123	135	1
123	184	1
123	79	1
123	254	1
123	118	1
123	377	1
123	81	1
124	185	1
124	73	1
124	698	1
124	374	1
124	373	1
124	77	1
124	135	1
124	79	1
124	87	1
124	254	1
125	334	1
125	126	1
125	857	1
125	254	1
125	0	1
125	858	1
125	859	1
125	13	1
125	72	1
125	860	1
125	861	1
125	185	1
125	4	1
126	133	1
126	87	1
126	377	1
126	74	1
126	79	1
126	98	1
126	115	1
126	539	1
126	132	1
127	61	1
127	22	1
127	472	1
127	863	1
127	127	1
127	24	1
127	399	1
128	242	1
128	871	1
128	872	1
128	118	1
128	427	1
128	873	1
128	96	1
128	126	1
128	55	1
128	874	1
129	875	1
129	46	1
129	105	1
129	293	1
129	159	1
129	154	1
129	878	1
129	57	1
129	54	1
129	516	1
129	48	1
130	879	1
130	450	1
130	880	1
130	881	1
130	36	1
131	277	1
131	883	1
131	307	1
131	884	1
131	885	1
131	161	1
131	227	1
131	886	1
131	887	1
131	686	1
131	799	1
131	888	1
131	617	1
131	889	1
131	891	1
132	191	1
132	892	1
132	90	1
132	894	1
132	895	1
132	896	1
133	87	1
133	77	1
133	897	1
133	80	1
133	898	1
133	899	1
133	127	1
134	137	1
134	832	1
134	76	1
134	389	1
134	115	1
134	75	1
134	45	1
134	267	1
134	900	1
135	87	1
135	98	1
135	758	1
135	759	1
135	79	1
135	373	1
135	135	1
135	75	1
136	79	1
136	901	1
136	902	1
136	47	1
136	134	1
136	87	1
136	74	1
136	254	1
136	133	1
137	903	1
137	905	1
137	109	1
137	508	1
137	733	1
137	361	1
137	906	1
137	907	1
137	909	1
137	157	1
137	910	1
137	286	1
137	911	1
137	912	1
137	913	1
137	914	1
138	254	1
138	772	1
138	118	1
138	109	1
138	699	1
138	126	1
139	377	1
139	79	1
139	916	1
139	171	1
139	87	1
139	699	1
139	917	1
140	188	1
140	699	1
140	560	1
140	41	1
140	917	1
140	134	1
140	45	1
140	918	1
141	102	1
141	52	1
141	46	1
141	78	1
141	79	1
141	919	1
141	920	1
141	772	1
141	922	1
141	206	1
142	43	1
142	293	1
142	35	1
142	925	1
142	126	1
142	927	1
142	42	1
142	104	1
142	928	1
142	54	1
142	55	1
142	655	1
142	929	1
142	756	1
142	930	1
143	242	1
143	17	1
143	564	1
143	118	1
143	126	1
143	7	1
143	871	1
143	931	1
143	47	1
143	102	1
144	932	1
144	933	1
144	934	1
144	935	1
144	277	1
144	939	1
144	940	1
144	941	1
144	942	1
144	943	1
144	944	1
144	945	1
145	46	1
145	36	1
145	109	1
145	391	1
145	37	1
145	133	1
145	52	1
146	55	1
146	947	1
146	948	1
146	805	1
146	949	1
147	950	1
147	238	1
147	206	1
147	98	1
147	137	1
147	951	1
147	90	1
147	952	1
147	185	1
147	79	1
147	953	1
147	75	1
147	184	1
147	954	1
147	955	1
148	116	1
148	74	1
148	72	1
148	24	1
148	96	1
148	268	1
148	956	1
148	352	1
148	43	1
148	66	1
148	137	1
148	52	1
148	81	1
148	237	1
149	968	1
149	969	1
149	870	1
149	100	1
149	211	1
149	971	1
149	835	1
149	654	1
149	972	1
149	973	1
149	974	1
149	17	1
150	721	1
150	976	1
150	977	1
150	978	1
150	134	1
150	472	1
150	79	1
150	900	1
151	979	1
151	377	1
151	980	1
151	982	1
151	983	1
151	984	1
151	985	1
151	674	1
151	232	1
151	987	1
151	988	1
152	34	1
152	495	1
152	45	1
152	154	1
152	42	1
152	286	1
152	989	1
152	159	1
153	879	1
153	54	1
153	44	1
153	997	1
153	529	1
153	998	1
153	999	1
153	475	1
153	527	1
154	111	1
154	509	1
154	508	1
154	163	1
154	1003	1
154	1004	1
154	1005	1
154	513	1
154	159	1
154	708	1
154	1006	1
154	517	1
154	1007	1
154	422	1
154	1008	1
154	1010	1
155	220	1
155	242	1
155	401	1
155	481	1
155	199	1
155	1013	1
155	654	1
155	393	1
156	46	1
156	136	1
156	708	1
156	572	1
156	57	1
156	55	1
156	133	1
156	187	1
156	102	1
156	199	1
156	52	1
157	36	1
157	55	1
157	356	1
157	119	1
157	72	1
157	361	1
157	608	1
157	187	1
157	765	1
157	1014	1
157	105	1
157	46	1
157	1015	1
157	357	1
158	105	1
158	1016	1
158	46	1
158	918	1
158	302	1
158	36	1
158	109	1
158	102	1
159	52	1
159	1017	1
159	41	1
159	1018	1
159	1019	1
160	377	1
160	674	1
160	66	1
160	473	1
161	54	1
161	55	1
161	1020	1
161	16	1
161	196	1
161	498	1
161	111	1
161	105	1
161	107	1
162	100	1
162	36	1
162	507	1
162	34	1
162	657	1
162	1021	1
162	250	1
162	285	1
162	362	1
162	52	1
162	289	1
162	245	1
162	654	1
163	289	1
163	42	1
163	531	1
163	217	1
163	941	1
163	655	1
163	996	1
163	774	1
163	211	1
163	945	1
163	1023	1
163	1024	1
163	395	1
164	96	1
164	1025	1
164	1026	1
164	765	1
164	528	1
164	808	1
164	118	1
165	35	1
165	1027	1
165	1028	1
165	1029	1
165	308	1
165	1030	1
165	197	1
165	1033	1
165	1034	1
165	928	1
166	893	1
166	1036	1
166	1037	1
166	548	1
166	1038	1
166	1039	1
166	1040	1
166	1041	1
166	1042	1
166	1044	1
167	883	1
167	1045	1
167	36	1
167	1046	1
167	52	1
167	1047	1
167	277	1
167	445	1
167	286	1
167	252	1
168	104	1
168	1049	1
168	24	1
168	883	1
168	1050	1
168	126	1
168	36	1
168	1051	1
169	1052	1
169	1053	1
169	1054	1
169	650	1
169	221	1
169	118	1
169	257	1
169	1057	1
169	1058	1
169	1059	1
169	24	1
169	1060	1
170	126	1
170	841	1
170	96	1
170	376	1
170	1025	1
170	772	1
170	714	1
170	184	1
170	52	1
170	102	1
171	879	1
171	34	1
171	36	1
171	498	1
171	1062	1
171	28	1
171	23	1
171	483	1
171	1057	1
172	96	1
172	118	1
172	286	1
172	712	1
172	989	1
172	109	1
172	1063	1
172	125	1
172	119	1
173	1064	1
173	1065	1
173	1066	1
173	798	1
173	1068	1
173	1069	1
173	1070	1
173	1071	1
174	445	1
174	1072	1
174	20	1
174	52	1
174	245	1
174	956	1
174	1073	1
174	37	1
174	332	1
175	36	1
175	1078	1
175	1079	1
175	852	1
175	1080	1
175	1081	1
175	137	1
175	1082	1
175	1083	1
175	131	1
175	1084	1
176	56	1
176	36	1
176	223	1
176	1039	1
176	456	1
176	462	1
176	854	1
176	474	1
176	22	1
176	1087	1
177	1088	1
177	388	1
177	141	1
177	1089	1
177	36	1
177	1090	1
177	105	1
177	1091	1
178	105	1
178	46	1
178	523	1
178	765	1
178	133	1
178	118	1
178	1092	1
178	52	1
178	1093	1
178	110	1
178	293	1
179	776	1
179	325	1
179	286	1
179	212	1
179	1097	1
179	1098	1
179	46	1
179	823	1
179	1099	1
179	124	1
179	210	1
179	770	1
180	1105	1
180	191	1
180	30	1
180	36	1
180	1106	1
180	357	1
180	1107	1
180	1108	1
181	1109	1
181	252	1
181	1110	1
181	1111	1
181	555	1
181	1112	1
181	1113	1
181	1114	1
182	219	1
182	1115	1
182	505	1
182	1116	1
182	740	1
182	1117	1
182	1118	1
182	217	1
183	118	1
183	214	1
183	1119	1
183	1120	1
183	303	1
183	1121	1
183	776	1
183	1122	1
183	208	1
184	1015	1
184	1124	1
184	1125	1
184	1126	1
184	219	1
184	1127	1
184	1129	1
184	305	1
184	1132	1
184	1133	1
184	1134	1
184	1135	1
185	199	1
185	254	1
185	47	1
185	1136	1
185	118	1
185	303	1
185	577	1
185	659	1
185	97	1
185	770	1
186	413	1
186	1138	1
186	187	1
186	474	1
186	1139	1
186	223	1
186	863	1
186	1140	1
187	90	1
187	378	1
187	1141	1
187	1142	1
187	1143	1
187	305	1
187	382	1
187	906	1
187	302	1
187	1145	1
187	280	1
187	254	1
188	393	1
188	1146	1
188	1147	1
188	1148	1
188	12	1
188	395	1
188	1149	1
188	3	1
188	1150	1
188	1151	1
188	545	1
188	1152	1
189	79	1
189	74	1
189	118	1
189	1153	1
189	133	1
189	171	1
189	87	1
189	127	1
189	1154	1
189	47	1
189	560	1
189	75	1
190	254	1
190	192	1
190	1155	1
190	52	1
190	1156	1
191	13	1
191	445	1
191	118	1
191	52	1
191	1157	1
191	528	1
191	41	1
191	4	1
191	569	1
191	129	1
192	245	1
192	250	1
192	532	1
192	1158	1
192	243	1
192	535	1
192	1159	1
192	806	1
192	1160	1
192	1161	1
192	1163	1
192	1162	1
192	1164	1
192	1165	1
192	242	1
192	1167	1
193	55	1
193	102	1
193	119	1
193	46	1
193	581	1
193	52	1
193	70	1
193	96	1
193	36	1
193	60	1
194	897	1
194	171	1
194	87	1
194	538	1
194	1016	1
195	1168	1
195	1170	1
195	1169	1
195	1171	1
195	1023	1
195	1172	1
196	275	1
196	445	1
196	295	1
196	1174	1
196	1175	1
196	231	1
196	498	1
196	359	1
196	1177	1
196	767	1
196	957	1
196	1178	1
197	541	1
197	1179	1
197	53	1
197	1094	1
198	224	1
198	445	1
198	36	1
198	303	1
198	771	1
199	575	1
199	714	1
199	96	1
199	114	1
199	772	1
199	41	1
199	78	1
199	286	1
199	95	1
199	754	1
199	1180	1
199	89	1
200	607	1
200	1092	1
200	1181	1
200	46	1
200	55	1
200	105	1
200	1182	1
200	1183	1
201	79	1
201	1188	1
201	87	1
201	75	1
201	184	1
201	91	1
201	237	1
201	832	1
202	257	1
202	608	1
202	277	1
202	883	1
202	498	1
203	1189	1
203	1077	1
203	218	1
203	395	1
203	581	1
203	800	1
204	185	1
204	87	1
204	79	1
204	134	1
204	135	1
204	184	1
204	254	1
204	376	1
205	759	1
205	377	1
205	87	1
205	101	1
205	1190	1
205	127	1
205	566	1
205	761	1
205	99	1
205	135	1
205	98	1
206	1191	1
206	1192	1
206	719	1
206	1194	1
206	1193	1
206	51	1
206	53	1
206	196	1
207	87	1
207	802	1
207	128	1
207	47	1
207	77	1
207	1195	1
207	325	1
207	540	1
207	1196	1
207	223	1
207	1197	1
208	115	1
208	1198	1
208	1199	1
208	267	1
208	126	1
208	87	1
209	135	1
209	77	1
209	1200	1
209	80	1
209	72	1
209	87	1
209	81	1
209	98	1
210	1202	1
210	1203	1
210	77	1
210	692	1
210	1204	1
210	73	1
210	1205	1
210	1206	1
210	87	1
211	376	1
211	254	1
211	861	1
211	55	1
211	267	1
211	96	1
211	698	1
211	1208	1
212	735	1
212	601	1
212	426	1
212	96	1
212	1209	1
212	1210	1
212	107	1
212	1211	1
212	1212	1
213	42	1
213	211	1
213	1213	1
213	7	1
213	1214	1
213	1215	1
213	655	1
213	36	1
213	806	1
213	250	1
213	34	1
213	1216	1
214	136	1
214	1218	1
214	52	1
214	55	1
214	386	1
214	126	1
214	1219	1
214	45	1
215	105	1
215	46	1
215	221	1
215	36	1
215	109	1
215	159	1
215	354	1
215	111	1
215	53	1
216	362	1
216	947	1
216	1220	1
216	450	1
216	1221	1
216	109	1
216	1223	1
217	404	1
217	80	1
217	98	1
217	376	1
218	42	1
218	1225	1
218	655	1
218	34	1
218	3	1
218	755	1
218	109	1
218	1226	1
218	1227	1
219	372	1
219	87	1
219	202	1
219	75	1
219	74	1
219	77	1
219	1229	1
219	115	1
220	22	1
220	237	1
220	24	1
220	131	1
220	104	1
220	483	1
220	252	1
220	137	1
220	413	1
220	117	1
221	46	1
221	55	1
221	118	1
221	920	1
221	1231	1
221	105	1
221	125	1
221	1153	1
221	61	1
221	47	1
221	133	1
221	52	1
222	1238	1
222	1240	1
222	1241	1
222	1242	1
222	808	1
222	1040	1
222	1243	1
222	575	1
223	98	1
223	538	1
223	81	1
223	73	1
223	1244	1
223	698	1
223	185	1
223	78	1
223	131	1
223	274	1
223	919	1
223	87	1
223	79	1
223	1245	1
224	118	1
224	303	1
224	210	1
224	79	1
224	714	1
224	776	1
224	47	1
224	772	1
224	1082	1
224	96	1
224	808	1
224	902	1
225	53	1
225	1247	1
225	1248	1
225	36	1
225	941	1
225	362	1
225	936	1
225	42	1
225	426	1
225	1250	1
225	191	1
225	1251	1
226	325	1
226	1252	1
226	1253	1
226	1254	1
226	1183	1
226	46	1
226	1255	1
226	1256	1
227	832	1
227	385	1
227	98	1
227	185	1
227	1257	1
227	137	1
227	361	1
227	79	1
227	132	1
227	184	1
227	951	1
227	1218	1
228	171	1
228	74	1
228	134	1
228	87	1
228	63	1
228	91	1
228	539	1
228	237	1
228	52	1
228	61	1
228	918	1
228	859	1
228	364	1
228	1259	1
229	1261	1
229	1172	1
229	102	1
229	219	1
229	1180	1
229	210	1
229	920	1
229	1263	1
230	486	1
230	460	1
230	727	1
230	1264	1
230	465	1
230	1265	1
230	482	1
230	582	1
230	314	1
230	707	1
230	477	1
230	475	1
231	45	1
231	1266	1
231	61	1
231	1260	1
231	41	1
231	75	1
231	1259	1
231	917	1
231	80	1
231	1200	1
232	13	1
232	337	1
232	332	1
232	329	1
232	331	1
